4621,Gadstrup,55.5704413588,12.1037327986
8464,Galten,56.1562760629,9.9279386687
9362,Gandrup,57.0553406901,10.1854253652
4874,Gedser,54.5949634298,11.9442339133
9631,Gedsted,56.688979631,9.3424899868
8751,Gedved,55.9317240535,9.8461080942
5591,Gelsted,55.3946661709,9.9619855854
2820,Gentofte,55.7507592234,12.5302075368
6621,Gesten,55.526832906,9.2039808242
3250,Gilleleje,56.1157241692,12.2861760533
5854,Gislev,55.2161612218,10.6005390553
4532,Gislinge,55.732796414,11.5539840617
9260,Gistrup,56.9786850277,9.995597584
7323,Give,55.85092768,9.249764362
8983,Gjerlev J,56.5834750578,10.1391474888
8883,Gjern,56.2250214555,9.7396480645
5620,Glamsbjerg,55.2758065456,10.0932243752
6752,Glejbjerg,55.5579609419,8.8311816694
8585,Glesborg,56.5083033821,10.6668118506
2600,Glostrup,55.6808166626,12.4003163694
4171,Glumsø,55.3621977138,11.6894851586
6510,Gram,55.2825416358,9.0241962231
6771,Gredstedbro,55.4032031965,8.7491892483
8500,Grenaa,56.4216145377,10.8741372932
2670,Greve Strand,55.5901802821,12.3031928563
4571,Grevinge,55.7935562934,11.5887373011
7200,Grindsted,55.7496573375,8.9103203013
3230,Græsted,56.0763710603,12.2599343081
6300,Gråsten,54.9147182679,9.5724601615
5892,Gudbjerg Sydfyn,55.1567571924,10.6572564788
3760,Gudhjem,55.1951439844,14.9489353883
5884,Gudme,55.1496416714,10.7035562654
4862,Guldborg,54.8637706439,11.7323639874
6690,Gørding,55.4729658597,8.8038508652
4281,Gørlev Sjælland,55.532301007,11.1822219077
3330,Gørløse,55.8841622585,12.1999520777
6100,Haderslev,55.2430490129,9.5245068418
8370,Hadsten,56.3328371054,10.0664283403
9560,Hadsund,56.749419796,10.2059323004
9370,Hals,57.0335037522,10.3324120688
8450,Hammel,56.2578029235,9.8651447539
7362,Hampen,56.0313839721,9.3672011336
7730,Hanstholm,57.1081681884,8.6318131674
7673,Harboøre,56.6009236993,8.15912977
8462,Harlev J,56.1454333945,9.9964691721
5463,Harndrup,55.4573074147,10.0223928818
4912,Harpelunde,54.8764852211,11.0736933128
3790,Hasle,55.1938671206,14.7195518341
4690,Haslev,55.3256563039,11.9701894128
8361,Hasselager,56.1065350515,10.0885881379
4622,Havdrup,55.5438799617,12.1203400407
8970,Havndal,56.6399205461,10.2119203938
2640,Hedehusene,55.6515798017,12.1971864736
8722,Hedensted,55.7701192775,9.6998368573
6094,Hejls,55.3730762264,9.5989523465
7250,Hejnsvig,55.6883694922,8.9798511423
3150,Hellebæk,56.0667220246,12.557776001
2900,Hellerup,55.7336829921,12.5605887379
3200,Helsinge,56.0162666539,12.1837771494
3000,Helsingør,56.0337989356,12.5886985375
6893,Hemmet,55.8411950977,8.3118107515
6854,Henne,55.7331656719,8.2050167368
4681,Herfølge,55.4108491105,12.1413534625
2730,Herlev,55.7331330642,12.4354840731
4160,Herlufmagle,55.3138740495,11.7513703246
7400,Herning,56.1328288376,8.973807769
5874,Hesselager,55.1733973228,10.7624328835
3400,Hillerød,55.9360349661,12.2936551006
8382,Hinnerup,56.2594471449,10.0651004334
9850,Hirtshals,57.5703073631,9.9665042443
9320,Hjallerup,57.1784288439,10.1470277359
7560,Hjerm,56.4394082161,8.6462306069
8530,Hjortshøj,56.2630927096,10.2492857334
9800,Hjørring,57.4654413244,9.9690946266
9500,Hobro,56.6454660267,9.7779435429
4300,Holbæk,55.7255111928,11.7179672812
4960,Holeby,54.7098130343,11.482622944
4684,Holme-Olstrup,55.2675832686,11.8310174008
7500,Holstebro,56.3613779837,8.6274464727
6670,Holsted,55.4997419714,8.9130567999
2840,Holte,55.8191399677,12.4853181094
4871,Horbelev,54.8238426423,12.0643074187
3100,Hornbæk,56.0849830209,12.4483515862
8543,Hornslet,56.3172363055,10.3094028535
8783,Hornsyld,55.7628844054,9.8519954159
8700,Horsens,55.8552918601,9.8676048252
4913,Horslunde,54.9205657509,11.2112314347
6682,Hovborg,55.6061673746,8.9386906492
8732,Hovedgård,55.9486078293,9.9583816372
5932,Humble,54.8125463386,10.6900279094
3050,Humlebæk,55.9608281939,12.5228705926
3390,Hundested,55.9662447911,11.8776051491
7760,Hurup Thy,56.7305917241,8.414797929
4330,Hvalsø,55.5925548524,11.8633709713
6960,Hvide Sande,55.9549132495,8.1439345761
7790,Hvidbjerg,56.6369172814,8.5452806625
2650,Hvidovre,55.6373338542,12.4720578202
8270,Højbjerg,56.1120182436,10.1908325452
4573,Højby Sjælland,55.9060745363,11.5549047868
6280,Højer,54.9722013174,8.7045885585
7840,Højslev,56.581924176,9.172027918
4270,Høng,55.5077564988,11.296156517
8362,Hørning,56.0863261187,10.0321075715
2970,Hørsholm,55.8863671929,12.4953705892
4534,Hørve,55.7537736612,11.4326869525
5683,Haarby,55.2119933719,10.106980945
4652,Hårlev,55.350544664,12.2290078543
4872,Idestrup,54.7247441202,11.9782250264
7430,Ikast,56.1336731146,9.1580646465
2635,Ishøj,55.6154164394,12.3411745372
6851,Janderup Vestjylland,55.630240545,8.373385045
7300,Jelling,55.7655601106,9.4245641253
9740,Jerslev Jylland,57.2903299582,10.1121283989
4490,Jerslev Sjælland,55.6164569298,11.2275022392
9981,Jerup,57.5268377132,10.4356897522
6064,Jordrup,55.5506340002,9.3139864132
7130,Juelsminde,55.7283493618,9.9913582617
4450,Jyderup,55.6557247665,11.4022328315
4040,Jyllinge,55.7584638798,12.105952741
4174,Jystrup Midtsjælland,55.5182287837,11.8647869918
3630,Jægerspris,55.8640964823,11.9586612461
4400,Kalundborg,55.688721,11.0832058867
4771,Kalvehave,55.0031359701,12.1504163171
7960,Karby,56.7533835644,8.579293284
4653,Karise,55.3053759939,12.1979816619
2690,Karlslunde,55.5655431372,12.2440013453
4736,Karrebæksminde,55.1779512266,11.652128623
7470,Karup J,56.3265890116,9.2033980926
2770,Kastrup,55.6228313905,12.6091781691
5300,Kerteminde,55.4513439464,10.6477363589
4892,Kettinge,54.7008627703,11.7477026565
2800,Kgs.Lyngby,55.7752170444,12.5052180194
6933,Kibæk,56.0190182036,8.860703959
4360,Kirke Eskilstrup,55.5701180443,11.7743835006
4070,Kirke Hyllinge,55.7008393425,11.8926674447
4060,Kirke Søby,55.6459221112,11.8567793141
8620,Kjellerup,56.2859768741,9.4119306354
2930,Klampenborg,55.7765297064,12.5885970701
9270,Klarup,57.011392147,10.0534477927
3782,Klemensker,55.1796636524,14.8113614864
4672,Klippinge,55.3554092678,12.3321305457
8765,Klovborg,55.9313486459,9.4912469644
8420,Knebel,56.1786008434,10.4722931678
2980,Kokkedal,55.9116177774,12.4891806802
6000,Kolding,55.4936696592,9.479137649
8560,Kolind,56.3547664127,10.5974862137
9293,Kongerslev,56.8889580352,10.1103257045
4220,Korsør,55.3414574699,11.1551564486
6340,Kruså,54.8578892958,9.4358214944
3490,Kvistgård,55.9962611795,12.5009675785
5772,Kværndrup,55.1789161445,10.5322879511
1000,København,55.6806855743,12.5858008977
4600,Køge,55.4544723197,12.1806276761
4772,Langebæk,54.9975224271,12.0812573857
5550,Langeskov,55.360250901,10.5859093661
8870,Langø,56.3900913071,9.9107828034
4320,Lejre,55.597772533,11.9712660217
6940,Lem St,56.036119357,8.3921046451
8632,Lemming,56.2401049561,9.5376518965
7620,Lemvig,56.5407400518,8.2918407505
4623,Lille Skensved,55.4979435708,12.0987959574
6660,Lintrup,55.4115805206,8.9791672783
3360,Liseleje,56.0077025902,11.9678748927
4750,Lundby,55.1115430551,11.8392927932
6640,Lunderskov,55.4834109486,9.3100236926
3540,Lynge,55.838370773,12.2796492535
8520,Lystrup,56.2367763995,10.2313441742
9940,Læsø/Byrum,57.2879694301,11.0161468938
8831,Løgstrup,56.5192912906,9.3210629171
9670,Løgstør,56.9304137935,9.2659816801
6240,Løgumkloster,55.0556155563,8.9788845717
9480,Løkken,57.3631574604,9.7232904354
8723,Løsning,55.8027396245,9.6973629514
8670,Låsby,56.1513251465,9.807608815
8340,Malling,56.0368150116,10.2127549098
9550,Mariager,56.6518346162,10.0074746783
4930,Maribo,54.7932348547,11.5005696595
5290,Marslev,55.3948734125,10.5239228893
5960,Marstal,54.8577159769,10.508414489
5390,Martofte,55.5704774127,10.6250449081
3370,Melby,55.9919045412,11.9718042299
4735,Mern,55.046482276,12.0709068492
5370,Mesinge Fyn,55.5080051723,10.6288703003
5500,Middelfart,55.5067544482,9.7637054013
5642,Millinge,55.1412813011,10.1733284922
5462,Morud,55.4438227224,10.193458235
4190,Munke Bjergby,55.4990233214,11.5181939292
5330,Munkebo,55.456876841,10.5553749691
9632,Møldrup,56.6073674768,9.5034114086
8544,Mørke,56.3528108541,10.3414467438
4440,Mørkøv,55.6514016588,11.5076619802
2760,Måløv,55.7516668705,12.3202380018
8320,Mårslet,56.0695455246,10.1630418543
4900,Nakskov,54.8287270002,11.1278478462
3730,Nexø/Dueodde,55.043391025,15.1072555335
9240,Nibe,56.9698862344,9.618035623
8581,Nimtofte,56.4149904618,10.5764380093
2990,Nivå,55.9372345622,12.5003094271
6430,Nordborg,55.0329777146,9.788510249
5800,Nyborg,55.3220981774,10.7794014507
4800,Nykøbing Falster,54.7729324271,11.8842447438
7900,Nykøbing Mors,56.8110814777,8.8321510059
4500,Nykøbing Sjælland,55.9283983072,11.6384655464
4880,Nysted,54.6708756224,11.7251569039
2850,Nærum,55.8181621943,12.5327571258
4700,Næstved,55.2230258271,11.7629128008
9610,Nørager,56.7443845957,9.6701867222
4840,Nørre Alslev,54.9070943057,11.8528860575
4572,Nørre Asmindrup,55.8797056847,11.6153353451
6830,Nørre-Nebel,55.7816466491,8.2689421609
8766,Nørre-Snede,55.9653601464,9.3973042825
5580,Nørre Aaby,55.4542165705,9.8705376085
4951,Nørreballe,54.8092222638,11.4280794909
9400,Nørresundby,57.0697562035,9.9262209505
8300,Odder,55.9615033256,10.1883395748
5000,Odense,55.4027729633,10.3925394522
6840,Oksbøl,55.6421419476,8.2732060215
5450,Otterup,55.5410352507,10.4045765734
5883,Oure,55.1218965543,10.72473747
6855,Outrup,55.7167395899,8.3529116044
6330,Padborg,54.8365170162,9.353668426
9490,Pandrup,57.2108365011,9.6421896641
4720,Præstø,55.1110436533,12.0633957135
7183,Randbøl,55.6879442065,9.2623269592
8900,Randers,56.4629809404,10.0450186863
9681,Ranum,56.896736874,9.2043127799
8763,Rask Mølle,55.8753637011,9.6117658001
7970,Redsted M,56.7406486792,8.64546146
4420,Regstrup,55.6681714447,11.6160080305
6760,Ribe,55.3205724669,8.7712300936
5750,Ringe,55.231737809,10.4564553302
6950,Ringkøbing,56.1036307877,8.2128881246
4100,Ringsted,55.4435645687,11.8138746031
8240,Risskov,56.1982365204,10.2300363495
4000,Roskilde,55.6418610953,12.0871464836
7870,Roslev,56.7240435898,8.9891402917
4243,Rude,55.2143776119,11.4890312643
5900,Rudkøbing,54.9218059087,10.7351693412
4291,Ruds-Vedby,55.5433142763,11.3809508015
